year,instance,predicted_class,true_class,test
1900,permit,+authority,+authority,categorization
1900,permission,+authority,+authority,categorization
1900,rank,+authority,+authority,categorization
1900,leader,+loyalty,+authority,categorization
1900,lead,-care,+authority,categorization
1900,class,+loyalty,+authority,categorization
1900,position,+authority,+authority,categorization
1900,compliance,+authority,+authority,categorization
1900,command,+authority,+authority,categorization
1900,supremacy,+authority,+authority,categorization
1900,control,+authority,+authority,categorization
1900,submission,+authority,+authority,categorization
1900,submit,+authority,+authority,categorization
1900,commit,-authority,+authority,categorization
1900,allegiance,+authority,+authority,categorization
1900,serve,+authority,+authority,categorization
1900,abide,+authority,+authority,categorization
1900,deference,+authority,+authority,categorization
1900,defer,+authority,+authority,categorization
1900,revered,+sanctity,+authority,categorization
1900,idol,-sanctity,+authority,categorization
1900,fear,-loyalty,+authority,categorization
1900,veneration,+sanctity,+authority,categorization
1900,comply,+authority,+authority,categorization
1900,preserve,+care,+sanctity,categorization
1900,piety,+sanctity,+sanctity,categorization
1900,pious,+sanctity,+sanctity,categorization
1900,purity,+sanctity,+sanctity,categorization
1900,pure,+sanctity,+sanctity,categorization
1900,clean,+sanctity,+sanctity,categorization
1900,sacred,+sanctity,+sanctity,categorization
1900,chaste,+sanctity,+sanctity,categorization
1900,chastity,+sanctity,+sanctity,categorization
1900,holy,+sanctity,+sanctity,categorization
1900,holiness,+sanctity,+sanctity,categorization
1900,sanctify,-sanctity,+sanctity,categorization
1900,saint,+sanctity,+sanctity,categorization
1900,wholesome,+sanctity,+sanctity,categorization
1900,celibacy,+sanctity,+sanctity,categorization
1900,virgin,+sanctity,+sanctity,categorization
1900,virgins,+sanctity,+sanctity,categorization
1900,austerity,+sanctity,+sanctity,categorization
1900,integrity,+fairness,+sanctity,categorization
1900,modesty,+sanctity,+sanctity,categorization
1900,abstinence,+sanctity,+sanctity,categorization
1900,abstain,+authority,+sanctity,categorization
1900,upright,+sanctity,+sanctity,categorization
1900,maiden,+sanctity,+sanctity,categorization
1900,virtuous,+sanctity,+sanctity,categorization
1900,refined,+sanctity,+sanctity,categorization
1900,decent,+sanctity,+sanctity,categorization
1900,decency,+sanctity,+sanctity,categorization
1900,innocent,-sanctity,+sanctity,categorization
1900,church,+authority,+sanctity,categorization
1900,harm,-care,-care,categorization
1900,injure,-care,-care,categorization
1900,injurious,-care,-care,categorization
1900,suffer,-care,-care,categorization
1900,war,-care,-care,categorization
1900,wars,-care,-care,categorization
1900,warlike,-care,-care,categorization
1900,fight,-care,-care,categorization
1900,battle,-care,-care,categorization
1900,violence,-authority,-care,categorization
1900,violent,-care,-care,categorization
1900,hurt,-care,-care,categorization
1900,kill,-care,-care,categorization
1900,kills,-care,-care,categorization
1900,killed,-care,-care,categorization
1900,killing,-care,-care,categorization
1900,endanger,-care,-care,categorization
1900,cruel,-sanctity,-care,categorization
1900,brutal,-sanctity,-care,categorization
1900,abuse,-sanctity,-care,categorization
1900,damage,-care,-care,categorization
1900,ruin,-care,-care,categorization
1900,ruinous,-sanctity,-care,categorization
1900,detrimental,-care,-care,categorization
1900,detriment,-care,-care,categorization
1900,crush,-authority,-care,categorization
1900,attack,-care,-care,categorization
1900,annihilate,-authority,-care,categorization
1900,destroy,-care,-care,categorization
1900,abandon,-loyalty,-care,categorization
1900,impair,-care,-care,categorization
1900,exploits,-care,-care,categorization
1900,wound,-care,-care,categorization
1900,unfair,-fairness,-fairness,categorization
1900,unequal,-care,-fairness,categorization
1900,bias,-fairness,-fairness,categorization
1900,unjust,-fairness,-fairness,categorization
1900,injustice,-sanctity,-fairness,categorization
1900,bigotry,-sanctity,-fairness,categorization
1900,discrimination,-fairness,-fairness,categorization
1900,discriminate,-fairness,-fairness,categorization
1900,disproportion,+fairness,-fairness,categorization
1900,prejudice,-fairness,-fairness,categorization
1900,preference,-fairness,-fairness,categorization
1900,exclusion,-fairness,-fairness,categorization
1900,exclusive,+fairness,-fairness,categorization
1900,exclude,-fairness,-fairness,categorization
1900,abandon,-authority,-loyalty,categorization
1900,foreign,+authority,-loyalty,categorization
1900,enemy,-loyalty,-loyalty,categorization
1900,betray,-authority,-loyalty,categorization
1900,treason,-authority,-loyalty,categorization
1900,traitor,-authority,-loyalty,categorization
1900,treachery,-loyalty,-loyalty,categorization
1900,perfidious,-authority,-loyalty,categorization
1900,individual,+loyalty,-loyalty,categorization
1900,deserted,-authority,-loyalty,categorization
1900,desert,-authority,-loyalty,categorization
1900,deserters,-authority,-loyalty,categorization
1900,deserting,-authority,-loyalty,categorization
1900,deceive,-care,-loyalty,categorization
1900,deception,-sanctity,-loyalty,categorization
1900,spy,-loyalty,-loyalty,categorization
1900,betray,-loyalty,-authority,categorization
1900,treason,-loyalty,-authority,categorization
1900,traitor,-loyalty,-authority,categorization
1900,treachery,-loyalty,-authority,categorization
1900,perfidious,-loyalty,-authority,categorization
1900,deserted,-loyalty,-authority,categorization
1900,desert,-loyalty,-authority,categorization
1900,deserters,-loyalty,-authority,categorization
1900,deserting,-loyalty,-authority,categorization
1900,defiance,-authority,-authority,categorization
1900,rebel,-authority,-authority,categorization
1900,dissent,+authority,-authority,categorization
1900,overthrow,-care,-authority,categorization
1900,subvert,-authority,-authority,categorization
1900,seditious,-authority,-authority,categorization
1900,sedition,-authority,-authority,categorization
1900,agitated,-authority,-authority,categorization
1900,illegal,-fairness,-authority,categorization
1900,lawless,-authority,-authority,categorization
1900,defy,-care,-authority,categorization
1900,alienate,+authority,-authority,categorization
1900,heretic,-authority,-authority,categorization
1900,oppose,-authority,-authority,categorization
1900,protest,-authority,-authority,categorization
1900,refuse,+authority,-authority,categorization
1900,riot,-care,-authority,categorization
1900,obstruct,-care,-authority,categorization
1900,ruin,-care,-sanctity,categorization
1900,ruinous,-care,-sanctity,categorization
1900,exploits,-care,-sanctity,categorization
1900,heretic,-authority,-sanctity,categorization
1900,disgust,-authority,-sanctity,categorization
1900,corruption,-sanctity,-sanctity,categorization
1900,depraved,-sanctity,-sanctity,categorization
1900,disease,-care,-sanctity,categorization
1900,unclean,-sanctity,-sanctity,categorization
1900,dirt,-sanctity,-sanctity,categorization
1900,contagion,-sanctity,-sanctity,categorization
1900,indecent,-sanctity,-sanctity,categorization
1900,sin,-sanctity,-sanctity,categorization
1900,iniquity,-sanctity,-sanctity,categorization
1900,sinful,-sanctity,-sanctity,categorization
1900,sinner,-sanctity,-sanctity,categorization
1900,sins,-sanctity,-sanctity,categorization
1900,sinned,-sanctity,-sanctity,categorization
1900,whore,-sanctity,-sanctity,categorization
1900,impiety,-sanctity,-sanctity,categorization
1900,impious,-sanctity,-sanctity,categorization
1900,profane,-sanctity,-sanctity,categorization
1900,gross,-sanctity,-sanctity,categorization
1900,repulse,-care,-sanctity,categorization
1900,sick,-sanctity,-sanctity,categorization
1900,promiscuous,-sanctity,-sanctity,categorization
1900,adultery,-sanctity,-sanctity,categorization
1900,debauchery,-sanctity,-sanctity,categorization
1900,defile,-sanctity,-sanctity,categorization
1900,prostitute,-sanctity,-sanctity,categorization
1900,intemperate,-authority,-sanctity,categorization
1900,wanton,-care,-sanctity,categorization
1900,profligate,-sanctity,-sanctity,categorization
1900,filth,-sanctity,-sanctity,categorization
1900,tainted,-sanctity,-sanctity,categorization
1900,stain,-sanctity,-sanctity,categorization
1900,debased,-sanctity,-sanctity,categorization
1900,wickedness,-sanctity,-sanctity,categorization
1900,wicked,-sanctity,-sanctity,categorization
1900,blemish,+sanctity,-sanctity,categorization
1900,pervert,-sanctity,-sanctity,categorization
1900,wretched,-sanctity,-sanctity,categorization
1890,safe,+care,+care,categorization
1890,peace,+care,+care,categorization
1890,compassionate,+sanctity,+care,categorization
1890,compassion,-sanctity,+care,categorization
1890,sympathy,+loyalty,+care,categorization
1890,care,+care,+care,categorization
1890,protect,+care,+care,categorization
1890,protector,+care,+care,categorization
1890,protection,+care,+care,categorization
1890,shield,+care,+care,categorization
1890,shelter,+care,+care,categorization
1890,amity,+care,+care,categorization
1890,secure,+care,+care,categorization
1890,benefit,+fairness,+care,categorization
1890,defend,+care,+care,categorization
1890,defender,+care,+care,categorization
1890,defence,+care,+care,categorization
1890,guard,+care,+care,categorization
1890,preserve,+sanctity,+care,categorization
1890,fair,+fairness,+fairness,categorization
1890,fairly,+fairness,+fairness,categorization
1890,equal,+fairness,+fairness,categorization
1890,justice,+fairness,+fairness,categorization
1890,justness,+fairness,+fairness,categorization
1890,justification,+fairness,+fairness,categorization
1890,justifies,+fairness,+fairness,categorization
1890,justifiable,-care,+fairness,categorization
1890,reciprocal,+fairness,+fairness,categorization
1890,impartiality,+fairness,+fairness,categorization
1890,impartial,+fairness,+fairness,categorization
1890,rights,+care,+fairness,categorization
1890,equity,+fairness,+fairness,categorization
1890,equivalent,+fairness,+fairness,categorization
1890,balance,+fairness,+fairness,categorization
1890,reasonable,+fairness,+fairness,categorization
1890,constant,+loyalty,+fairness,categorization
1890,honest,+sanctity,+fairness,categorization
1890,together,+loyalty,+loyalty,categorization
1890,nation,+loyalty,+loyalty,categorization
1890,family,+loyalty,+loyalty,categorization
1890,families,+loyalty,+loyalty,categorization
1890,group,+loyalty,+loyalty,categorization
1890,loyal,+authority,+loyalty,categorization
1890,patriot,+sanctity,+loyalty,categorization
1890,community,+loyalty,+loyalty,categorization
1890,companion,+loyalty,+loyalty,categorization
1890,comrades,-loyalty,+loyalty,categorization
1890,collective,+loyalty,+loyalty,categorization
1890,joint,+loyalty,+loyalty,categorization
1890,unison,+authority,+loyalty,categorization
1890,unite,+loyalty,+loyalty,categorization
1890,fellow,+loyalty,+loyalty,categorization
1890,devote,+loyalty,+loyalty,categorization
1890,member,+loyalty,+loyalty,categorization
1890,ally,+care,+loyalty,categorization
1890,preserve,+care,+authority,categorization
1890,loyal,+loyalty,+authority,categorization
1890,obedience,+authority,+authority,categorization
1890,obey,+authority,+authority,categorization
1890,obedient,+authority,+authority,categorization
1890,duty,+authority,+authority,categorization
1890,law,+authority,+authority,categorization
1890,lawful,+authority,+authority,categorization
1890,legality,+authority,+authority,categorization
1890,legal,+fairness,+authority,categorization
1890,duties,+authority,+authority,categorization
1890,award,+authority,+authority,categorization
1890,honor,+authority,+authority,categorization
1890,respect,+authority,+authority,categorization
1890,respectful,+authority,+authority,categorization
1890,respected,+authority,+authority,categorization
1890,respects,+authority,+authority,categorization
1890,order,+authority,+authority,categorization
1890,father,+authority,+authority,categorization
1890,mother,+authority,+authority,categorization
1890,mothers,+loyalty,+authority,categorization
1890,tradition,+authority,+authority,categorization
1890,hierarchy,+authority,+authority,categorization
1890,authority,+authority,+authority,categorization
1890,permit,+authority,+authority,categorization
1890,permission,+authority,+authority,categorization
1890,rank,+authority,+authority,categorization
1890,leader,+loyalty,+authority,categorization
1890,lead,-care,+authority,categorization
1890,class,+loyalty,+authority,categorization
1890,position,+authority,+authority,categorization
1890,compliance,+authority,+authority,categorization
1890,command,+authority,+authority,categorization
1890,supremacy,+authority,+authority,categorization
1890,control,+authority,+authority,categorization
1890,submission,+authority,+authority,categorization
1890,submit,+authority,+authority,categorization
1890,commit,-loyalty,+authority,categorization
1890,allegiance,+authority,+authority,categorization
1890,serve,+authority,+authority,categorization
1890,abide,+authority,+authority,categorization
1890,deference,+authority,+authority,categorization
1890,defer,+authority,+authority,categorization
1890,revered,+loyalty,+authority,categorization
1890,idol,-sanctity,+authority,categorization
1890,fear,-care,+authority,categorization
1890,veneration,+sanctity,+authority,categorization
1890,comply,+authority,+authority,categorization
1890,preserve,+care,+sanctity,categorization
1890,piety,+sanctity,+sanctity,categorization
1890,pious,+sanctity,+sanctity,categorization
1890,purity,+sanctity,+sanctity,categorization
1890,pure,+sanctity,+sanctity,categorization
1890,clean,+sanctity,+sanctity,categorization
1890,sacred,+sanctity,+sanctity,categorization
1890,chaste,+sanctity,+sanctity,categorization
1890,chastity,+sanctity,+sanctity,categorization
1890,holy,+sanctity,+sanctity,categorization
1890,holiness,+sanctity,+sanctity,categorization
1890,sanctify,+sanctity,+sanctity,categorization
1890,saint,+sanctity,+sanctity,categorization
1890,wholesome,+sanctity,+sanctity,categorization
1890,celibacy,+sanctity,+sanctity,categorization
1890,virgin,+sanctity,+sanctity,categorization
1890,virgins,+sanctity,+sanctity,categorization
1890,austerity,+sanctity,+sanctity,categorization
1890,integrity,+sanctity,+sanctity,categorization
1890,modesty,+sanctity,+sanctity,categorization
1890,abstinence,+sanctity,+sanctity,categorization
1890,abstain,-sanctity,+sanctity,categorization
1890,upright,+sanctity,+sanctity,categorization
1890,maiden,+sanctity,+sanctity,categorization
1890,virtuous,+sanctity,+sanctity,categorization
1890,refined,+sanctity,+sanctity,categorization
1890,decent,+sanctity,+sanctity,categorization
1890,decency,+sanctity,+sanctity,categorization
1890,innocent,-sanctity,+sanctity,categorization
1890,church,+authority,+sanctity,categorization
1890,harm,-care,-care,categorization
1890,injure,-care,-care,categorization
1890,injurious,-care,-care,categorization
1890,suffer,-care,-care,categorization
1890,war,-care,-care,categorization
1890,wars,-care,-care,categorization
1890,warlike,-authority,-care,categorization
1890,fight,-care,-care,categorization
1890,battle,-care,-care,categorization
1890,violence,-authority,-care,categorization
1890,violent,-authority,-care,categorization
1890,hurt,-care,-care,categorization
1890,kill,-care,-care,categorization
1890,kills,-care,-care,categorization
1890,killed,-care,-care,categorization
1890,killing,-care,-care,categorization
1890,endanger,-care,-care,categorization
1890,cruel,-sanctity,-care,categorization
1890,brutal,-sanctity,-care,categorization
1890,abuse,-sanctity,-care,categorization
1890,damage,-care,-care,categorization
1890,ruin,-care,-care,categorization
1890,ruinous,-sanctity,-care,categorization
1890,detrimental,-care,-care,categorization
1890,detriment,-care,-care,categorization
1890,crush,-authority,-care,categorization
1890,attack,-care,-care,categorization
1890,annihilate,-care,-care,categorization
1890,destroy,-care,-care,categorization
1890,abandon,-loyalty,-care,categorization
1890,impair,-care,-care,categorization
1890,exploits,-authority,-care,categorization
1890,wound,-care,-care,categorization
1890,unfair,-fairness,-fairness,categorization
1890,unequal,+fairness,-fairness,categorization
1890,bias,+fairness,-fairness,categorization
1890,unjust,-fairness,-fairness,categorization
1890,injustice,-sanctity,-fairness,categorization
1890,bigotry,-authority,-fairness,categorization
1890,discrimination,-fairness,-fairness,categorization
1890,discriminate,-fairness,-fairness,categorization
1890,disproportion,+fairness,-fairness,categorization
1890,prejudice,-fairness,-fairness,categorization
1890,preference,-fairness,-fairness,categorization
1890,exclusion,-fairness,-fairness,categorization
1890,exclusive,+fairness,-fairness,categorization
1890,exclude,-fairness,-fairness,categorization
1890,abandon,-care,-loyalty,categorization
1890,foreign,+authority,-loyalty,categorization
1890,enemy,-loyalty,-loyalty,categorization
1890,betray,-authority,-loyalty,categorization
1890,treason,-authority,-loyalty,categorization
1890,traitor,-authority,-loyalty,categorization
1890,treachery,-loyalty,-loyalty,categorization
1890,perfidious,-authority,-loyalty,categorization
1890,individual,+loyalty,-loyalty,categorization
1890,deserted,-authority,-loyalty,categorization
1890,desert,-authority,-loyalty,categorization
1890,deserters,-authority,-loyalty,categorization
1890,deserting,-authority,-loyalty,categorization
1890,deceive,-loyalty,-loyalty,categorization
1890,deception,-sanctity,-loyalty,categorization
1890,spy,-loyalty,-loyalty,categorization
1890,betray,-loyalty,-authority,categorization
1890,treason,-loyalty,-authority,categorization
1890,traitor,-loyalty,-authority,categorization
1890,treachery,-loyalty,-authority,categorization
1890,perfidious,-loyalty,-authority,categorization
1890,deserted,-loyalty,-authority,categorization
1890,desert,-loyalty,-authority,categorization
1890,deserters,-loyalty,-authority,categorization
1890,deserting,-loyalty,-authority,categorization
1890,defiance,-authority,-authority,categorization
1890,rebel,-loyalty,-authority,categorization
1890,dissent,+authority,-authority,categorization
1890,overthrow,-care,-authority,categorization
1890,subvert,-authority,-authority,categorization
1890,seditious,-authority,-authority,categorization
1890,sedition,-authority,-authority,categorization
1890,agitated,-sanctity,-authority,categorization
1890,illegal,-fairness,-authority,categorization
1890,lawless,-authority,-authority,categorization
1890,defy,-authority,-authority,categorization
1890,alienate,+authority,-authority,categorization
1890,heretic,-sanctity,-authority,categorization
1890,oppose,-authority,-authority,categorization
1890,protest,-authority,-authority,categorization
1890,refuse,+authority,-authority,categorization
1890,riot,-sanctity,-authority,categorization
1890,obstruct,-care,-authority,categorization
1890,ruin,-care,-sanctity,categorization
1890,ruinous,-care,-sanctity,categorization
1890,exploits,-care,-sanctity,categorization
1890,heretic,-authority,-sanctity,categorization
1890,disgust,-sanctity,-sanctity,categorization
1890,corruption,-sanctity,-sanctity,categorization
1890,depraved,-sanctity,-sanctity,categorization
1890,disease,-care,-sanctity,categorization
1890,unclean,-sanctity,-sanctity,categorization
1890,dirt,-sanctity,-sanctity,categorization
1890,contagion,-sanctity,-sanctity,categorization
1890,indecent,-sanctity,-sanctity,categorization
1890,sin,-sanctity,-sanctity,categorization
1890,iniquity,-sanctity,-sanctity,categorization
1890,sinful,-sanctity,-sanctity,categorization
1890,sinner,-sanctity,-sanctity,categorization
1890,sins,-sanctity,-sanctity,categorization
1890,sinned,-sanctity,-sanctity,categorization
1890,whore,-sanctity,-sanctity,categorization
1890,impiety,-sanctity,-sanctity,categorization
1890,impious,-sanctity,-sanctity,categorization
1890,profane,-sanctity,-sanctity,categorization
1890,gross,-sanctity,-sanctity,categorization
1890,repulse,-care,-sanctity,categorization
1890,sick,-sanctity,-sanctity,categorization
1890,promiscuous,-sanctity,-sanctity,categorization
1890,adultery,-sanctity,-sanctity,categorization
1890,debauchery,-sanctity,-sanctity,categorization
1890,defile,-care,-sanctity,categorization
1890,prostitute,+authority,-sanctity,categorization
1890,intemperate,-sanctity,-sanctity,categorization
1890,wanton,-authority,-sanctity,categorization
1890,profligate,-sanctity,-sanctity,categorization
1890,filth,-sanctity,-sanctity,categorization
1890,tainted,-sanctity,-sanctity,categorization
1890,stain,+sanctity,-sanctity,categorization
1890,debased,-sanctity,-sanctity,categorization
1890,wickedness,-sanctity,-sanctity,categorization
1890,wicked,-sanctity,-sanctity,categorization
1890,blemish,+sanctity,-sanctity,categorization
1890,pervert,+sanctity,-sanctity,categorization
1890,wretched,-sanctity,-sanctity,categorization
1880,safe,+care,+care,categorization
1880,peace,+care,+care,categorization
1880,compassionate,+sanctity,+care,categorization
1880,compassion,-sanctity,+care,categorization
1880,sympathy,+loyalty,+care,categorization
1880,care,+care,+care,categorization
1880,protect,+care,+care,categorization
1880,protector,+care,+care,categorization
1880,protection,+care,+care,categorization
1880,shield,+care,+care,categorization
1880,shelter,+care,+care,categorization
1880,amity,+care,+care,categorization
1880,secure,+care,+care,categorization
1880,benefit,+loyalty,+care,categorization
1880,defend,+care,+care,categorization
1880,defender,+care,+care,categorization
1880,defence,+care,+care,categorization
1880,guard,-loyalty,+care,categorization
1880,preserve,+care,+care,categorization
1880,fair,+fairness,+fairness,categorization
1880,fairly,+fairness,+fairness,categorization
1880,equal,+fairness,+fairness,categorization
1880,justice,+fairness,+fairness,categorization
1880,justness,+fairness,+fairness,categorization
1880,justification,+fairness,+fairness,categorization
1880,justifies,+fairness,+fairness,categorization
1880,justifiable,+fairness,+fairness,categorization
1880,reciprocal,+fairness,+fairness,categorization
1880,impartiality,+fairness,+fairness,categorization
1880,impartial,+fairness,+fairness,categorization
1880,rights,+care,+fairness,categorization
1880,equity,+fairness,+fairness,categorization
1880,equivalent,+fairness,+fairness,categorization
1880,balance,+fairness,+fairness,categorization
1880,reasonable,+fairness,+fairness,categorization
1880,constant,+loyalty,+fairness,categorization
1880,honest,+sanctity,+fairness,categorization
1880,together,+loyalty,+loyalty,categorization
1880,nation,+loyalty,+loyalty,categorization
1880,family,+loyalty,+loyalty,categorization
1880,families,+loyalty,+loyalty,categorization
1880,group,+loyalty,+loyalty,categorization
1880,loyal,+authority,+loyalty,categorization
1880,patriot,-authority,+loyalty,categorization
1880,community,+loyalty,+loyalty,categorization
1880,companion,+loyalty,+loyalty,categorization
1880,comrades,+loyalty,+loyalty,categorization
1880,collective,+loyalty,+loyalty,categorization
1880,joint,+loyalty,+loyalty,categorization
1880,unison,+authority,+loyalty,categorization
1880,unite,+loyalty,+loyalty,categorization
1880,fellow,+loyalty,+loyalty,categorization
1880,devote,+loyalty,+loyalty,categorization
1880,member,+loyalty,+loyalty,categorization
1880,ally,-loyalty,+loyalty,categorization
1880,preserve,+care,+authority,categorization
1880,loyal,+loyalty,+authority,categorization
1880,obedience,+authority,+authority,categorization
1880,obey,+authority,+authority,categorization
1880,obedient,+authority,+authority,categorization
1880,duty,+authority,+authority,categorization
1880,law,+authority,+authority,categorization
1880,lawful,+authority,+authority,categorization
1880,legality,+fairness,+authority,categorization
1880,legal,+fairness,+authority,categorization
1880,duties,+authority,+authority,categorization
1880,award,+fairness,+authority,categorization
1880,honor,+sanctity,+authority,categorization
1880,respect,+authority,+authority,categorization
1880,respectful,+authority,+authority,categorization
1880,respected,+authority,+authority,categorization
1880,respects,+authority,+authority,categorization
1880,order,+authority,+authority,categorization
1880,father,+authority,+authority,categorization
1880,mother,+sanctity,+authority,categorization
1880,mothers,+loyalty,+authority,categorization
1880,tradition,+sanctity,+authority,categorization
1880,hierarchy,+authority,+authority,categorization
1880,authority,+authority,+authority,categorization
1880,permit,+authority,+authority,categorization
1880,permission,+authority,+authority,categorization
1880,rank,+authority,+authority,categorization
1880,leader,+loyalty,+authority,categorization
1880,lead,-care,+authority,categorization
1880,class,+loyalty,+authority,categorization
1880,position,+authority,+authority,categorization
1880,compliance,+authority,+authority,categorization
1880,command,+authority,+authority,categorization
1880,supremacy,+authority,+authority,categorization
1880,control,+authority,+authority,categorization
1880,submission,+authority,+authority,categorization
1880,submit,+authority,+authority,categorization
1880,commit,-care,+authority,categorization
1880,allegiance,+authority,+authority,categorization
1880,serve,+authority,+authority,categorization
1880,abide,+authority,+authority,categorization
1880,deference,+authority,+authority,categorization
1880,defer,+authority,+authority,categorization
1880,revered,+sanctity,+authority,categorization
1880,idol,-sanctity,+authority,categorization
1880,fear,-sanctity,+authority,categorization
1880,veneration,+sanctity,+authority,categorization
1880,comply,+authority,+authority,categorization
1880,preserve,+care,+sanctity,categorization
1880,piety,+sanctity,+sanctity,categorization
1880,pious,+sanctity,+sanctity,categorization
1880,purity,+sanctity,+sanctity,categorization
1880,pure,+sanctity,+sanctity,categorization
1880,clean,-sanctity,+sanctity,categorization
1880,sacred,+sanctity,+sanctity,categorization
1880,chaste,+sanctity,+sanctity,categorization
1880,chastity,+sanctity,+sanctity,categorization
1880,holy,+sanctity,+sanctity,categorization
1880,holiness,+sanctity,+sanctity,categorization
1880,sanctify,+sanctity,+sanctity,categorization
1880,saint,+sanctity,+sanctity,categorization
1880,wholesome,+sanctity,+sanctity,categorization
1880,celibacy,+authority,+sanctity,categorization
1880,virgin,+sanctity,+sanctity,categorization
1880,virgins,+sanctity,+sanctity,categorization
1880,austerity,+sanctity,+sanctity,categorization
1880,integrity,+fairness,+sanctity,categorization
1880,modesty,+sanctity,+sanctity,categorization
1880,abstinence,+fairness,+sanctity,categorization
1880,abstain,-sanctity,+sanctity,categorization
1880,upright,+sanctity,+sanctity,categorization
1880,maiden,+sanctity,+sanctity,categorization
1880,virtuous,+sanctity,+sanctity,categorization
1880,refined,+sanctity,+sanctity,categorization
1880,decent,+sanctity,+sanctity,categorization
1880,decency,+sanctity,+sanctity,categorization
1880,innocent,-sanctity,+sanctity,categorization
1880,church,+loyalty,+sanctity,categorization
1880,harm,-care,-care,categorization
1880,injure,-care,-care,categorization
1880,injurious,-care,-care,categorization
1880,suffer,-care,-care,categorization
1880,war,-care,-care,categorization
1880,wars,-care,-care,categorization
1880,warlike,-authority,-care,categorization
1880,fight,-care,-care,categorization
1880,battle,-care,-care,categorization
1880,violence,-care,-care,categorization
1880,violent,-care,-care,categorization
1880,hurt,-care,-care,categorization
1880,kill,-care,-care,categorization
1880,kills,-care,-care,categorization
1880,killed,-care,-care,categorization
1880,killing,-care,-care,categorization
1880,endanger,-care,-care,categorization
1880,cruel,-sanctity,-care,categorization
1880,brutal,-sanctity,-care,categorization
1880,abuse,-sanctity,-care,categorization
1880,damage,-care,-care,categorization
1880,ruin,-sanctity,-care,categorization
1880,ruinous,-care,-care,categorization
1880,detrimental,-care,-care,categorization
1880,detriment,-care,-care,categorization
1880,crush,-authority,-care,categorization
1880,attack,-care,-care,categorization
1880,annihilate,-care,-care,categorization
1880,destroy,-care,-care,categorization
1880,abandon,-loyalty,-care,categorization
1880,impair,-care,-care,categorization
1880,exploits,-care,-care,categorization
1880,wound,-care,-care,categorization
1880,unfair,-fairness,-fairness,categorization
1880,unequal,+fairness,-fairness,categorization
1880,bias,+fairness,-fairness,categorization
1880,unjust,-fairness,-fairness,categorization
1880,injustice,-sanctity,-fairness,categorization
1880,bigotry,-authority,-fairness,categorization
1880,discrimination,-fairness,-fairness,categorization
1880,discriminate,-fairness,-fairness,categorization
1880,disproportion,+fairness,-fairness,categorization
1880,prejudice,-fairness,-fairness,categorization
1880,preference,+authority,-fairness,categorization
1880,exclusion,-fairness,-fairness,categorization
1880,exclusive,+fairness,-fairness,categorization
1880,exclude,-fairness,-fairness,categorization
1880,abandon,-care,-loyalty,categorization
1880,foreign,+authority,-loyalty,categorization
1880,enemy,-loyalty,-loyalty,categorization
1880,betray,-authority,-loyalty,categorization
1880,treason,-authority,-loyalty,categorization
1880,traitor,-authority,-loyalty,categorization
1880,treachery,-loyalty,-loyalty,categorization
1880,perfidious,-authority,-loyalty,categorization
1880,individual,+loyalty,-loyalty,categorization
1880,deserted,-loyalty,-loyalty,categorization
1880,desert,-authority,-loyalty,categorization
1880,deserters,-loyalty,-loyalty,categorization
1880,deserting,-loyalty,-loyalty,categorization
1880,deceive,-loyalty,-loyalty,categorization
1880,deception,-loyalty,-loyalty,categorization
1880,spy,-loyalty,-loyalty,categorization
1880,betray,-loyalty,-authority,categorization
1880,treason,-authority,-authority,categorization
1880,traitor,-loyalty,-authority,categorization
1880,treachery,-loyalty,-authority,categorization
1880,perfidious,-loyalty,-authority,categorization
1880,deserted,-loyalty,-authority,categorization
1880,desert,-loyalty,-authority,categorization
1880,deserters,-loyalty,-authority,categorization
1880,deserting,-loyalty,-authority,categorization
1880,defiance,-authority,-authority,categorization
1880,rebel,-loyalty,-authority,categorization
1880,dissent,+authority,-authority,categorization
1880,overthrow,-authority,-authority,categorization
1880,subvert,-authority,-authority,categorization
1880,seditious,-authority,-authority,categorization
1880,sedition,-authority,-authority,categorization
1880,agitated,-care,-authority,categorization
1880,illegal,-authority,-authority,categorization
1880,lawless,-sanctity,-authority,categorization
1880,defy,-care,-authority,categorization
1880,alienate,-care,-authority,categorization
1880,heretic,-authority,-authority,categorization
1880,oppose,-authority,-authority,categorization
1880,protest,+authority,-authority,categorization
1880,refuse,+authority,-authority,categorization
1880,riot,-care,-authority,categorization
1880,obstruct,-care,-authority,categorization
1880,ruin,-care,-sanctity,categorization
1880,ruinous,-care,-sanctity,categorization
1880,exploits,-care,-sanctity,categorization
1880,heretic,-authority,-sanctity,categorization
1880,disgust,-sanctity,-sanctity,categorization
1880,corruption,-sanctity,-sanctity,categorization
1880,depraved,-sanctity,-sanctity,categorization
1880,disease,-care,-sanctity,categorization
1880,unclean,-sanctity,-sanctity,categorization
1880,dirt,-sanctity,-sanctity,categorization
1880,contagion,-sanctity,-sanctity,categorization
1880,indecent,-sanctity,-sanctity,categorization
1880,sin,-sanctity,-sanctity,categorization
1880,iniquity,-sanctity,-sanctity,categorization
1880,sinful,-sanctity,-sanctity,categorization
1880,sinner,-sanctity,-sanctity,categorization
1880,sins,-sanctity,-sanctity,categorization
1880,sinned,-sanctity,-sanctity,categorization
1880,whore,-sanctity,-sanctity,categorization
1880,impiety,-sanctity,-sanctity,categorization
1880,impious,-sanctity,-sanctity,categorization
