Word,abs_diff
heavyweight,0.6299999999999999
sphincter,0.6299999999999999
admin,0.6299999999999999
statutory,0.6299999999999999
refute,0.6299999999999999
raw,0.6299999999999999
liter,0.6299999999999999
excessive,0.6299999999999999
pamphlet,0.6299999999999999
stove,0.6299999999999999
rickshaw,0.6299999999999999
blot,0.6299999999999999
twain,0.6299999999999999
karmic,0.6299999999999999
conceive,0.6299999999999999
doer,0.6299999999999999
jaguar,0.6299999999999999
inkling,0.6299999999999999
skit,0.6299999999999999
renovation,0.6299999999999999
pen,0.6299999999999999
matchmaker,0.6299999999999999
impart,0.6299999999999999
peanuts,0.6299999999999999
unopened,0.6299999999999999
token,0.6299999999999999
simulated,0.6299999999999999
attendant,0.6299999999999999
containment,0.6299999999999999
sanctimonious,0.6299999999999999
belly,0.6299999999999999
ram,0.6299999999999999
bounty,0.6299999999999999
anagram,0.6299999999999999
bouncer,0.6299999999999999
skeleton,0.6299999999999999
uniform,0.6299999999999999
suitor,0.6299999999999999
snug,0.6299999999999999
accelerator,0.6299999999999999
wristwatch,0.6299999999999999
nuptials,0.6299999999999999
remainder,0.6299999999999999
reproduce,0.6299999999999999
reputation,0.6299999999999999
fasten,0.6299999999999999
raincoat,0.6299999999999999
reserved,0.6299999999999999
reference,0.6299999999999999
faculty,0.6299999999999999
reef,0.6299999999999999
nomination,0.6299999999999999
noggin,0.6299999999999999
newspaperman,0.6299999999999999
resource,0.6299999999999999
angora,0.6299999999999999
dusk,0.6299999999999999
thunderbolt,0.6299999999999999
airship,0.6299999999999999
pepper,0.6299999999999999
earthly,0.6299999999999999
speculate,0.6299999999999999
nineteen,0.6299999999999999
bartender,0.6299999999999999
stimulus,0.6299999999999999
heliport,0.6299999999999999
blizzard,0.6399999999999997
exaggerate,0.6399999999999997
adrift,0.6399999999999997
cleft,0.6399999999999997
suture,0.6399999999999997
infamy,0.6399999999999997
company,0.6399999999999997
antsy,0.6399999999999997
palomino,0.6399999999999997
sleepy,0.6399999999999997
investigation,0.6399999999999997
eraser,0.6399999999999997
come,0.6399999999999997
peer,0.6399999999999997
cycle,0.6399999999999997
seminary,0.6399999999999997
countdown,0.6399999999999997
laser,0.6399999999999997
catch,0.6399999999999997
apt,0.6399999999999997
act,0.6399999999999997
stateroom,0.6399999999999997
radical,0.6399999999999997
big,0.6399999999999997
form,0.6399999999999997
assortment,0.6399999999999997
barter,0.6399999999999997
motor,0.6399999999999997
job,0.6399999999999997
believer,0.6399999999999997
try,0.6399999999999997
compose,0.6399999999999997
wet,0.6399999999999997
nest,0.6500000000000004
revolutionize,0.6500000000000004
shocker,0.6500000000000004
technician,0.6500000000000004
setup,0.6500000000000004
experimental,0.6500000000000004
affect,0.6500000000000004
keypad,0.6500000000000004
furnish,0.6500000000000004
northern,0.6500000000000004
strapless,0.6500000000000004
defector,0.6500000000000004
fur,0.6500000000000004
theory,0.6500000000000004
kiddo,0.6500000000000004
tumble,0.6500000000000004
tenacious,0.6500000000000004
intense,0.6500000000000004
eastbound,0.6500000000000004
catwalk,0.6500000000000004
stowaway,0.6500000000000004
reassignment,0.6500000000000004
haw,0.6500000000000004
international,0.6500000000000004
towering,0.6500000000000004
isolate,0.6500000000000004
syndicate,0.6500000000000004
gullet,0.6500000000000004
dork,0.6500000000000004
political,0.6500000000000004
hard,0.6500000000000004
gelatin,0.6500000000000004
suspension,0.6500000000000004
sac,0.6500000000000004
lapse,0.6500000000000004
indifference,0.6500000000000004
underestimate,0.6500000000000004
plea,0.6500000000000004
hominy,0.6500000000000004
overcast,0.6500000000000004
ruckus,0.6500000000000004
onset,0.6500000000000004
bozo,0.6500000000000004
aorta,0.6500000000000004
gallbladder,0.6500000000000004
shuttle,0.6500000000000004
barnyard,0.6500000000000004
autopilot,0.6500000000000004
messenger,0.6500000000000004
ponder,0.6500000000000004
clock,0.6500000000000004
midwife,0.6500000000000004
comb,0.6500000000000004
humility,0.6500000000000004
maiden,0.6500000000000004
presidency,0.6500000000000004
comment,0.6500000000000004
analyze,0.6500000000000004
potion,0.6500000000000004
resuscitate,0.6500000000000004
kappa,0.6500000000000004
ounce,0.6500000000000004
solid,0.6500000000000004
rocker,0.6500000000000004
keg,0.6500000000000004
extreme,0.6500000000000004
velour,0.6500000000000004
demo,0.6500000000000004
hardwood,0.6500000000000004
homage,0.6500000000000004
housebroken,0.6500000000000004
masturbate,0.6500000000000004
piracy,0.6500000000000004
estate,0.6500000000000004
lumber,0.6500000000000004
tabernacle,0.6500000000000004
rooms,0.6500000000000004
screenplay,0.6500000000000004
printer,0.6500000000000004
print,0.6500000000000004
bratwurst,0.6500000000000004
ink,0.6500000000000004
lofty,0.6500000000000004
bluegrass,0.6500000000000004
hiatus,0.6500000000000004
pencil,0.6500000000000004
magnet,0.6500000000000004
generator,0.6500000000000004
translation,0.6500000000000004
mayonnaise,0.6500000000000004
highness,0.6500000000000004
banzai,0.6500000000000004
tapestry,0.6500000000000004
dingo,0.6500000000000004
basket,0.6600000000000001
diver,0.6600000000000001
golf,0.6699999999999999
declaration,0.6699999999999999
ping,0.6699999999999999
attribute,0.6699999999999999
settlement,0.6699999999999999
sew,0.6699999999999999
crimson,0.6699999999999999
cove,0.6699999999999999
stage,0.6699999999999999
cross,0.6699999999999999
southern,0.6699999999999999
carry,0.6699999999999999
homeboy,0.6699999999999999
detail,0.6699999999999999
eyeball,0.6699999999999999
esquire,0.6699999999999999
bowl,0.6699999999999999
brandy,0.6699999999999999
stairwell,0.6699999999999999
gel,0.6699999999999999
voucher,0.6699999999999999
sprint,0.6699999999999999
garlic,0.6699999999999999
trolley,0.6699999999999999
gaming,0.6699999999999999
gallon,0.6699999999999999
spaniel,0.6699999999999999
glimpse,0.6699999999999999
kettle,0.6699999999999999
icebox,0.6699999999999999
keynote,0.6699999999999999
ensemble,0.6699999999999999
ceremonial,0.6699999999999999
thunderstorm,0.6699999999999999
persuasion,0.6699999999999999
joker,0.6699999999999999
persuade,0.6699999999999999
pocket,0.6699999999999999
adoptive,0.6699999999999999
short,0.6699999999999999
armored,0.6699999999999999
armchair,0.6699999999999999
duplex,0.6699999999999999
percent,0.6699999999999999
sidewalk,0.6699999999999999
wind,0.6699999999999999
terminology,0.6699999999999999
timing,0.6699999999999999
simulation,0.6699999999999999
loch,0.6699999999999999
alight,0.6699999999999999
poultry,0.6699999999999999
penicillin,0.6699999999999999
inseparable,0.6699999999999999
listing,0.6699999999999999
instinct,0.6699999999999999
sharpen,0.6699999999999999
insure,0.6699999999999999
elevation,0.6699999999999999
cola,0.6699999999999999
prayer,0.6699999999999999
pacify,0.6699999999999999
nudge,0.6699999999999999
vigilance,0.6699999999999999
speck,0.6699999999999999
monarch,0.6699999999999999
sneak,0.6699999999999999
backwater,0.6699999999999999
seltzer,0.6699999999999999
farce,0.6699999999999999
knife,0.6699999999999999
thicket,0.6699999999999999
lava,0.6699999999999999
syndrome,0.6699999999999999
uprising,0.6699999999999999
decontamination,0.6699999999999999
swerve,0.6699999999999999
contraction,0.6699999999999999
exam,0.6699999999999999
indignation,0.6699999999999999
ninny,0.6699999999999999
phi,0.6699999999999999
slip,0.6699999999999999
gunfighter,0.6699999999999999
halter,0.6699999999999999
seriousness,0.6699999999999999
flatfoot,0.6699999999999999
inspector,0.6699999999999999
chubby,0.6699999999999999
puncture,0.6699999999999999
wallow,0.6699999999999999
colossal,0.6699999999999999
temporary,0.6699999999999999
override,0.6699999999999999
clandestine,0.6699999999999999
burr,0.6699999999999999
entire,0.6699999999999999
canvas,0.6699999999999999
foresee,0.6699999999999999
rink,0.6699999999999999
red,0.6699999999999999
rewire,0.6699999999999999
symbol,0.6699999999999999
organist,0.6699999999999999
modeling,0.6699999999999999
vortex,0.6699999999999999
herd,0.6699999999999999
mechanical,0.6699999999999999
oat,0.6699999999999999
channel,0.6699999999999999
basketball,0.6699999999999999
reorganize,0.6699999999999999
offer,0.6699999999999999
mercury,0.6699999999999999
cougar,0.6699999999999999
beer,0.6699999999999999
vaginal,0.6699999999999999
bell,0.6699999999999999
bearded,0.6699999999999999
psychic,0.6699999999999999
epitome,0.6699999999999999
translate,0.6699999999999999
squirt,0.6699999999999999
clipper,0.6699999999999999
gull,0.6699999999999999
tumbleweed,0.6699999999999999
gusto,0.6699999999999999
stabilizer,0.6699999999999999
hurry,0.6799999999999997
canned,0.6799999999999997
immorality,0.6799999999999997
indistinct,0.6799999999999997
unnoticed,0.6799999999999997
delirious,0.6799999999999997
prior,0.6799999999999997
guesser,0.6799999999999997
Representative,0.6799999999999997
coon,0.6799999999999997
fire,0.6799999999999997
rig,0.6799999999999997
tether,0.6799999999999997
voyeur,0.6799999999999997
lackey,0.6799999999999997
orthopedic,0.6799999999999997
yak,0.6799999999999997
crow,0.6799999999999997
bewildered,0.6799999999999997
ramble,0.6799999999999997
postpone,0.6799999999999997
firefight,0.6799999999999997
barricade,0.6799999999999997
twat,0.6799999999999997
squall,0.6799999999999997
senator,0.6799999999999997
chant,0.6799999999999997
inspection,0.6799999999999997
mandible,0.6799999999999997
anthill,0.6799999999999997
retinal,0.6799999999999997
triad,0.6799999999999997
antagonistic,0.6799999999999997
snip,0.6799999999999997
porn,0.6799999999999997
disintegrate,0.6799999999999997
diesel,0.6799999999999997
weigh,0.6799999999999997
chiseler,0.6799999999999997
cold,0.6799999999999997
inane,0.6799999999999997
confounded,0.6799999999999997
stall,0.6799999999999997
redwood,0.6799999999999997
,0.6799999999999997
damn,0.6799999999999997
interoffice,0.6799999999999997
chloride,0.6799999999999997
publicist,0.6799999999999997
dominatrix,0.6799999999999997
suspend,0.6799999999999997
verdict,0.6799999999999997
condition,0.6799999999999997
fondle,0.6799999999999997
reproductive,0.6799999999999997
coed,0.6799999999999997
constitutional,0.6799999999999997
trio,0.6799999999999997
poppycock,0.6799999999999997
diligence,0.6799999999999997
flurry,0.6799999999999997
sustain,0.6799999999999997
enormous,0.6799999999999997
daiquiri,0.6799999999999997
talisman,0.6799999999999997
GI Joe,0.6799999999999997
postcard,0.6799999999999997
heiress,0.6799999999999997
finite,0.6799999999999997
structure,0.6799999999999997
goose,0.6799999999999997
kayak,0.6799999999999997
invite,0.6799999999999997
grandfather,0.6799999999999997
flow,0.6799999999999997
deck,0.6799999999999997
hippo,0.6799999999999997
justification,0.6799999999999997
vast,0.6799999999999997
ladylike,0.6799999999999997
investigate,0.6799999999999997
oversee,0.6799999999999997
hallmark,0.6799999999999997
notoriety,0.6799999999999997
magician,0.6799999999999997
elixir,0.6799999999999997
opera,0.6799999999999997
foliage,0.6799999999999997
fundraiser,0.6799999999999997
homey,0.6799999999999997
surplus,0.6799999999999997
dignify,0.6799999999999997
precautionary,0.6799999999999997
inception,0.6799999999999997
doorway,0.6799999999999997
letter,0.6799999999999997
stylish,0.6799999999999997
excitable,0.6799999999999997
fling,0.6799999999999997
availability,0.6799999999999997
Bacardi,0.6799999999999997
proper,0.6799999999999997
railroad,0.6799999999999997
base,0.6799999999999997
coincidental,0.6799999999999997
burlesque,0.6799999999999997
cognitive,0.6799999999999997
chestnut,0.6799999999999997
remain,0.6799999999999997
cellular,0.6799999999999997
step,0.6799999999999997
adviser,0.6799999999999997
cafeteria,0.6799999999999997
steer,0.6799999999999997
vodka,0.6799999999999997
icebreaker,0.6799999999999997
rate,0.6799999999999997
sauna,0.6799999999999997
resemblance,0.6799999999999997
blockbuster,0.6799999999999997
knack,0.6799999999999997
bring,0.6799999999999997
bushel,0.6799999999999997
albatross,0.6799999999999997
wanderer,0.6799999999999997
rave,0.6799999999999997
prehistoric,0.6799999999999997
pyramid,0.6799999999999997
sisterhood,0.6799999999999997
recipient,0.6799999999999997
antelope,0.6799999999999997
videotape,0.6799999999999997
bombshell,0.6799999999999997
web,0.6799999999999997
article,0.6799999999999997
shoeshine,0.6799999999999997
assert,0.6799999999999997
runner,0.6799999999999997
hat,0.6900000000000004
overlook,0.7000000000000002
rifle,0.7000000000000002
gall,0.7000000000000002
celluloid,0.7000000000000002
gavel,0.7000000000000002
damper,0.7000000000000002
lint,0.7000000000000002
poof,0.7000000000000002
democratic,0.7000000000000002
lefty,0.7000000000000002
pitcher,0.7000000000000002
yard,0.7000000000000002
gatorade,0.7000000000000002
citywide,0.7000000000000002
reconstruct,0.7000000000000002
intangible,0.7000000000000002
raft,0.7000000000000002
puddle,0.7000000000000002
bullhorn,0.7000000000000002
drafty,0.7000000000000002
dissertation,0.7000000000000002
validation,0.7000000000000002
fluke,0.7000000000000002
gibberish,0.7000000000000002
advertisement,0.7000000000000002
infantile,0.7000000000000002
detonator,0.7000000000000002
outsider,0.7000000000000002
detachment,0.7000000000000002
bumpy,0.7000000000000002
mangy,0.7000000000000002
elusive,0.7000000000000002
skepticism,0.7000000000000002
nuclear,0.7000000000000002
hurdle,0.7000000000000002
inflate,0.7000000000000002
moron,0.7000000000000002
casing,0.7000000000000002
trivia,0.7000000000000002
concerto,0.7000000000000002
christen,0.7000000000000002
odyssey,0.7000000000000002
firecracker,0.7000000000000002
tactic,0.7000000000000002
host,0.7000000000000002
nunchucks,0.7000000000000002
suitable,0.7000000000000002
mouthwash,0.7000000000000002
sprout,0.7000000000000002
barkeep,0.7000000000000002
activate,0.7000000000000002
accountable,0.7000000000000002
motorcar,0.7000000000000002
styling,0.7000000000000002
hilly,0.7000000000000002
container,0.7000000000000002
puberty,0.7000000000000002
directive,0.7000000000000002
upper,0.7000000000000002
evolve,0.7000000000000002
reflection,0.7000000000000002
fastball,0.7000000000000002
bourbon,0.7000000000000002
whistle,0.7000000000000002
vending,0.7000000000000002
pronto,0.7000000000000002
stature,0.7000000000000002
womb,0.7000000000000002
green pepper,0.7000000000000002
chapter,0.7000000000000002
tyke,0.7000000000000002
jungle,0.7000000000000002
fiery,0.7000000000000002
patron,0.7000000000000002
anthropologist,0.7000000000000002
relevance,0.7000000000000002
regard,0.7000000000000002
tinsel,0.7000000000000002
cheeky,0.7000000000000002
cheerleading,0.7000000000000002
fissure,0.7000000000000002
assumption,0.7000000000000002
legitimate,0.7000000000000002
rice,0.7000000000000002
teal,0.7000000000000002
memorize,0.7000000000000002
flutter,0.7000000000000002
dish,0.7000000000000002
calcium,0.7000000000000002
forte,0.7000000000000002
mandolin,0.7000000000000002
hypnotize,0.7000000000000002
resounding,0.7000000000000002
click,0.7000000000000002
proceed,0.7000000000000002
symbiotic,0.7000000000000002
people,0.7000000000000002
folder,0.7000000000000002
researcher,0.7000000000000002
locket,0.71
equestrian,0.71
froggy,0.71
popular,0.71
freshener,0.71
granny,0.71
bottomless,0.71
tact,0.71
respond,0.71
proclamation,0.71
telephone,0.71
hairdresser,0.71
scrapbook,0.71
glance,0.71
goalie,0.71
sunup,0.71
cricket,0.71
sponsorship,0.71
elite,0.71
penetrate,0.71
plaid,0.71
inn,0.71
ensure,0.71
interject,0.71
celery,0.71
counselor,0.71
slide,0.71
pinot,0.71
starter,0.71
path,0.71
canal,0.71
bauble,0.71
title,0.71
captain,0.71
circulation,0.71
unconventional,0.71
cipher,0.71
continuity,0.71
bloodline,0.71
sum,0.71
jar,0.71
titan,0.71
presenter,0.71
resilient,0.71
hokey,0.71
subscriber,0.71
tourist,0.71
mix,0.71
elastic,0.71
confirmation,0.71
persistent,0.71
lanky,0.71
spool,0.71
arrangement,0.71
sportswriter,0.71
squirrel,0.71
organization,0.71
material,0.71
groundwork,0.71
kinky,0.71
shoelace,0.71
solidarity,0.71
pterodactyl,0.71
bungee,0.71
tired,0.71
sigh,0.71
El Nino,0.71
remiss,0.71
Secretary of State,0.71
tofu,0.71
unfreeze,0.71
spotty,0.71
potty,0.71
ulterior,0.71
substance,0.71
heifer,0.71
touchy,0.71
artery,0.71
imperialist,0.71
twinge,0.71
peephole,0.71
savage,0.71
intravenous,0.71
aftermath,0.71
drivel,0.71
harden,0.71
excess,0.71
guesswork,0.71
vague,0.71
polyester,0.71
cloning,0.71
smudge,0.71
prohibit,0.71
crusty,0.71
stiff,0.71
congressional,0.71
heck,0.71
conquer,0.71
examiner,0.71
frat,0.71
idle,0.71
unplugged,0.71
kilo,0.71
marrow,0.71
thyroid,0.7199999999999998
redirect,0.7199999999999998
procedure,0.7199999999999998
puck,0.7199999999999998
squash,0.7199999999999998
indifferent,0.7199999999999998
supervisor,0.7199999999999998
coach,0.7199999999999998
rock,0.7199999999999998
gather,0.7199999999999998
thrift,0.7199999999999998
memorial,0.7199999999999998
west,0.7199999999999998
silvery,0.7199999999999998
curl,0.7199999999999998
level,0.7199999999999998
roll,0.7199999999999998
bearable,0.7199999999999998
embodiment,0.7199999999999998
eighteen,0.7199999999999998
aristocrat,0.7199999999999998
professor,0.7199999999999998
pebble,0.7199999999999998
atmospheric,0.7199999999999998
apartment,0.7199999999999998
huge,0.7199999999999998
plane,0.7199999999999998
practice,0.7199999999999998
master,0.7199999999999998
north,0.7199999999999998
hypnosis,0.7199999999999998
boyish,0.7300000000000004
handle,0.7300000000000004
reality,0.7300000000000004
quartz,0.7300000000000004
vibrator,0.7300000000000004
deliverance,0.7300000000000004
desist,0.7300000000000004
rise,0.7300000000000004
pass,0.7300000000000004
state,0.7300000000000004
hot,0.7300000000000004
prevail,0.7300000000000004
cyberspace,0.7300000000000004
cater,0.7300000000000004
crafty,0.7300000000000004
premarital,0.7300000000000004
bellybutton,0.7300000000000004
field,0.7300000000000004
punctual,0.7300000000000004
icy,0.7300000000000004
cultivate,0.7300000000000004
blouse,0.7300000000000004
nipple,0.7300000000000004
masseur,0.7300000000000004
terminal,0.7300000000000004
lunge,0.7300000000000004
skittish,0.7300000000000004
class,0.7300000000000004
earful,0.7300000000000004
trite,0.7300000000000004
guiding,0.7300000000000004
blowout,0.7300000000000004
mulberry,0.7400000000000002
descriptive,0.7400000000000002
lamp,0.7400000000000002
potted,0.7400000000000002
breed,0.7400000000000002
vibes,0.7400000000000002
clothe,0.7400000000000002
brewery,0.7400000000000002
compute,0.7400000000000002
oodles,0.7400000000000002
supervision,0.7400000000000002
infatuation,0.7400000000000002
tremor,0.7400000000000002
atomic,0.7400000000000002
psychotherapy,0.7400000000000002
dictation,0.7400000000000002
freaky,0.7400000000000002
gorilla,0.7400000000000002
sharpshooter,0.7400000000000002
collagen,0.7400000000000002
dippy,0.7400000000000002
backtrack,0.7400000000000002
republican,0.7400000000000002
marooned,0.7400000000000002
silicone,0.7400000000000002
twitch,0.7400000000000002
irregularity,0.7400000000000002
insatiable,0.7400000000000002
sling,0.7400000000000002
nasal,0.7400000000000002
tenderfoot,0.7400000000000002
mule,0.7400000000000002
bong,0.7400000000000002
feminist,0.7400000000000002
propane,0.7400000000000002
adversity,0.7400000000000002
beehive,0.7400000000000002
lye,0.7400000000000002
phantom,0.7400000000000002
replay,0.7400000000000002
hustler,0.7400000000000002
preemptive,0.7400000000000002
antigravity,0.7400000000000002
geisha,0.7400000000000002
indulgence,0.7400000000000002
vest,0.7400000000000002
powwow,0.7400000000000002
ultimate,0.7400000000000002
monumental,0.7400000000000002
orangutan,0.7400000000000002
chemistry,0.7400000000000002
wedlock,0.7400000000000002
prospectus,0.7400000000000002
knickers,0.7400000000000002
sidewinder,0.7400000000000002
veterinary,0.7400000000000002
flap,0.7400000000000002
likelihood,0.7400000000000002
flattery,0.7400000000000002
jump rope,0.7400000000000002
porterhouse,0.7400000000000002
extravagance,0.7400000000000002
battery,0.7400000000000002
slit,0.7400000000000002
pointy,0.7400000000000002
wrestler,0.7400000000000002
renounce,0.7400000000000002
abrasive,0.7400000000000002
gadget,0.7400000000000002
removal,0.7400000000000002
fray,0.7400000000000002
avid,0.7400000000000002
airfield,0.7400000000000002
civic,0.7400000000000002
footwork,0.7400000000000002
thunder,0.7400000000000002
lapel,0.7400000000000002
nonfat,0.7400000000000002
framework,0.7400000000000002
pinup,0.7400000000000002
reconsider,0.7400000000000002
daily,0.7400000000000002
ceramic,0.7400000000000002
preview,0.7400000000000002
prevention,0.7400000000000002
novel,0.7400000000000002
damsel,0.7400000000000002
paint,0.7400000000000002
roast,0.7400000000000002
rotunda,0.7400000000000002
commemorate,0.7400000000000002
provision,0.7400000000000002
mattress,0.7400000000000002
avenue,0.7400000000000002
scoot,0.7400000000000002
beam,0.7400000000000002
whisk,0.7400000000000002
physique,0.7400000000000002
maker,0.7400000000000002
hydrate,0.7400000000000002
atom,0.7400000000000002
consensus,0.7400000000000002
maxim,0.7400000000000002
storm,0.7400000000000002
spotlight,0.7400000000000002
jour,0.7400000000000002
span,0.7400000000000002
visa,0.7400000000000002
bible,0.7400000000000002
drat,0.75
iniquity,0.75
untouchable,0.75
neurosurgery,0.75
suction,0.75
deploy,0.75
faux,0.75
brass knuckle,0.75
punk,0.75
informer,0.75
melodrama,0.75
guise,0.75
flammable,0.75
rehash,0.75
aortic,0.75
viceroy,0.75
wiper,0.75
hasty,0.75
intensive,0.75
rifleman,0.75
twerp,0.75
comply,0.75
adjuster,0.75
anonymous,0.75
thrust,0.75
presence,0.75
sliver,0.75
ibuprofen,0.75
saliva,0.75
paperwork,0.75
subtract,0.75
serialize,0.75
plunger,0.75
twister,0.75
drowsy,0.75
billboard,0.75
nunnery,0.75
skeet,0.75
needless,0.75
taut,0.75
bearskin,0.75
skirmish,0.75
crumble,0.75
official,0.75
ballroom,0.75
amphibious,0.75
pediatric,0.75
rainstorm,0.75
parody,0.75
emphasize,0.75
emerge,0.75
bend,0.75
embryo,0.75
sandbox,0.75
year,0.75
transcend,0.75
chord,0.75
milkman,0.75
materialize,0.75
ode,0.75
cello,0.75
arena,0.75
perpetual,0.75
chat,0.75
reopen,0.75
gesture,0.75
masculinity,0.75
symbolize,0.75
niche,0.75
amulet,0.75
spelling,0.75
direct,0.75
thriller,0.75
correspond,0.75
iced,0.75
shepherd,0.75
shampoo,0.75
docile,0.75
loaf,0.75
baseball bat,0.75
carnation,0.75
fable,0.75
performer,0.75
measuring cup,0.75
seaboard,0.75
compass,0.75
helix,0.75
vigorous,0.75
gateway,0.75
stroller,0.75
intend,0.75
deduct,0.7599999999999998
identification,0.7599999999999998
nutmeg,0.7599999999999998
stunner,0.7599999999999998
rely,0.7599999999999998
playback,0.7599999999999998
woodpecker,0.7599999999999998
crust,0.7599999999999998
retrospect,0.7599999999999998
optional,0.7599999999999998
hideaway,0.7599999999999998
mating,0.7599999999999998
crayon,0.7599999999999998
maternity,0.7599999999999998
canoe,0.7599999999999998
graffiti,0.7599999999999998
respite,0.7599999999999998
feisty,0.7599999999999998
visible,0.7599999999999998
silverware,0.7599999999999998
sequel,0.7599999999999998
supple,0.7599999999999998
adjust,0.7599999999999998
lesbian,0.7599999999999998
circle,0.7599999999999998
regenerate,0.7599999999999998
guru,0.7599999999999998
screwdriver,0.7599999999999998
redesign,0.7599999999999998
martyr,0.7599999999999998
unfinished,0.7599999999999998
duct,0.7599999999999998
sarcastic,0.7599999999999998
crusade,0.7599999999999998
sardine,0.7599999999999998
humdrum,0.7599999999999998
impertinent,0.7599999999999998
workload,0.7599999999999998
denounce,0.7599999999999998
transmit,0.7599999999999998
exhaustive,0.7599999999999998
middleman,0.7599999999999998
boast,0.7599999999999998
corps,0.7599999999999998
thud,0.7599999999999998
barrage,0.7599999999999998
dilemma,0.7599999999999998
tic,0.7599999999999998
preoccupied,0.7599999999999998
dicey,0.7599999999999998
cleat,0.7599999999999998
inactive,0.7599999999999998
huffy,0.7599999999999998
com,0.7599999999999998
simulate,0.7599999999999998
small,0.7599999999999998
confirm,0.7599999999999998
blistering,0.7599999999999998
swoon,0.7599999999999998
tit,0.7599999999999998
symmetrical,0.7599999999999998
sample,0.7599999999999998
skier,0.7599999999999998
refrigerator,0.7599999999999998
disco,0.7599999999999998
handwriting,0.7599999999999998
kazoo,0.7599999999999998
prospective,0.7599999999999998
racetrack,0.7599999999999998
voluntary,0.7599999999999998
makeover,0.7599999999999998
impact,0.7599999999999998
sorcerer,0.7599999999999998
storefront,0.7599999999999998
unison,0.7599999999999998
jury,0.7699999999999996
unimaginable,0.7699999999999996
drop,0.7699999999999996
evacuation,0.7699999999999996
spike,0.7699999999999996
ghost,0.7699999999999996
alligator,0.7699999999999996
appendage,0.7699999999999996
endgame,0.7699999999999996
mongoloid,0.7699999999999996
ending,0.7699999999999996
turban,0.7699999999999996
mole,0.7699999999999996
unfold,0.7699999999999996
vase,0.7699999999999996
coverage,0.7699999999999996
fog,0.7699999999999996
downy,0.7699999999999996
grapefruit,0.7699999999999996
tech,0.7699999999999996
botanical,0.7699999999999996
soundproof,0.7699999999999996
sunscreen,0.7699999999999996
finder,0.7699999999999996
word,0.7699999999999996
exhibit,0.7699999999999996
large,0.7699999999999996
halibut,0.7699999999999996
high,0.7699999999999996
location,0.7699999999999996
Adidas,0.7699999999999996
lifeline,0.7699999999999996
ascension,0.7699999999999996
unexplored,0.7699999999999996
defuse,0.7800000000000002
reach,0.7800000000000002
devilish,0.7800000000000002
unisex,0.7800000000000002
junket,0.7800000000000002
prospect,0.7800000000000002
transvestite,0.7800000000000002
dozen,0.7800000000000002
shoe,0.7800000000000002
racehorse,0.7800000000000002
note,0.7800000000000002
study,0.7800000000000002
hypothesis,0.7800000000000002
braid,0.7800000000000002
sporty,0.7800000000000002
group,0.7800000000000002
dike,0.7800000000000002
integrate,0.7800000000000002
naive,0.7800000000000002
ruling,0.7800000000000002
hookup,0.7800000000000002
track,0.7800000000000002
advice,0.7800000000000002
improvise,0.7800000000000002
discount,0.7800000000000002
skin,0.7800000000000002
age,0.7800000000000002
ethical,0.7800000000000002
bib,0.7800000000000002
speckled,0.7800000000000002
flirtation,0.7800000000000002
ore,0.7800000000000002
shire,0.7800000000000002
month,0.7800000000000002
double,0.7800000000000002
rag,0.79
transient,0.79
rampage,0.79
debauchery,0.79
technicality,0.79
ruffian,0.79
horde,0.79
complex,0.79
skeptic,0.79
biased,0.79
shrivel,0.79
goop,0.79
freight,0.79
undertake,0.79
unwritten,0.79
concealment,0.79
uproar,0.79
policeman,0.79
belated,0.79
bulky,0.79
electoral,0.79
oppose,0.79
shroud,0.79
urgent,0.79
unlisted,0.79
melodramatic,0.79
nimrod,0.79
plight,0.79
disbelief,0.79
rustler,0.79
militia,0.79
remove,0.79
impersonator,0.79
furniture,0.79
erect,0.79
amp,0.79
masculine,0.79
engineer,0.79
ginseng,0.79
fabled,0.79
ginger,0.79
poker,0.79
ranger,0.79
copilot,0.79
fleece,0.79
judo,0.79
nana,0.79
incense,0.79
aerospace,0.79
undivided,0.79
ford,0.79
foresight,0.79
liberate,0.79
proceeds,0.79
partake,0.79
bullion,0.79
swish,0.79
corduroy,0.79
nun,0.79
classic rock,0.79
interior,0.79
definite,0.79
waltz,0.79
walrus,0.79
carrot,0.79
tunic,0.79
clairvoyant,0.79
newsstand,0.79
lumberjack,0.79
autobiography,0.79
suggestion,0.79
baseball,0.79
patter,0.79
pottery,0.79
applejack,0.79
schnapps,0.79
device,0.79
sensuous,0.79
thermos,0.79
cheerleader,0.79
handkerchief,0.79
aristocratic,0.79
contents,0.79
credence,0.79
seatbelt,0.79
kale,0.79
sage,0.79
awning,0.79
newcomer,0.7999999999999998
slipper,0.7999999999999998
marble,0.7999999999999998
southeast,0.7999999999999998
civil,0.7999999999999998
puppeteer,0.7999999999999998
leniency,0.7999999999999998
marker,0.7999999999999998
restoration,0.7999999999999998
cosmopolitan,0.7999999999999998
precocious,0.7999999999999998
cross country,0.7999999999999998
downtime,0.7999999999999998
ultraviolet,0.7999999999999998
outsmart,0.7999999999999998
treasury,0.7999999999999998
southwest,0.7999999999999998
finger,0.7999999999999998
depth,0.7999999999999998
toaster,0.7999999999999998
waterbed,0.7999999999999998
dice,0.7999999999999998
teenage,0.7999999999999998
roomful,0.7999999999999998
waterproof,0.7999999999999998
interpreter,0.7999999999999998
motherland,0.7999999999999998
motion,0.7999999999999998
